date,depth,temp,sp_cond,do,p_h,chl_a,temp_flag,sp_cond_flag,do_flag,p_h_flag,chl_a_flag
2019-09-16,33,4.709,460,0.05,7.75,4.36,,,,,
2019-09-16,34,4.71,460,0.05,7.74,4.41,,,,,
2019-09-16,35,4.708,460.3,0.04,7.74,4.37,,,,,
2019-09-16,36,4.706,460.6,0.04,7.74,4.32,,,,,
2019-09-16,37,4.702,461.1,0.04,7.73,4.28,,,,,
2019-09-16,38,4.699,461.467,0.04,7.727,4.233,,,,,
2019-09-16,39,4.696,461.867,0.04,7.722,4.188,,,,,
2019-09-16,40,4.693,462.267,0.04,7.717,4.143,,,,,
2019-09-29,0.5,13.815,369.3,10.12,8.485,9.11,,,,malfunction,
2019-09-29,1,13.818,369.5,10.09,8.482,9,,,,malfunction,
2019-09-29,2,13.813,369.5,10.06,8.488,8.92,,,,malfunction,
2019-09-29,3,13.807,369.7,10,8.488,9.07,,,,malfunction,
2019-09-29,4,13.636,372.5,9.13,8.49,8.35,,,,malfunction,
2019-09-29,5,13.474,373.9,8.36,8.35,7.67,,,,malfunction,
2019-09-29,6,11.814,410.2,0.95,8.212,7.32,,,,malfunction,
2019-09-29,7,8.718,442.7,0.72,8.11,4.89,,,,malfunction,
2019-09-29,8,7.399,441.4,0.49,8.02,4.14,,,,malfunction,
2019-09-29,9,6.61,439.4,0.42,7.985,3.95,,,,malfunction,
2019-09-29,10,6.331,439.1,0.37,7.875,3.67,,,,malfunction,
2019-09-29,11,6.059,440.1,0.34,7.84,3.62,,,,malfunction,
2019-09-29,12,5.913,440.2,0.32,7.815,3.55,,,,malfunction,
2019-09-29,13,5.817,441.3,0.3,7.803,3.48,,,,malfunction,
2019-09-29,14,5.743,443.2,0.29,7.788,3.58,,,,malfunction,
2019-09-29,15,5.625,444.5,0.27,7.77,3.54,,,,malfunction,
2019-09-29,16,5.382,447.3,0.26,7.763,3.64,,,,malfunction,
2019-09-29,17,5.246,449.1,0.25,7.753,3.59,,,,malfunction,
2019-09-29,18,5.193,449.7,0.24,7.735,3.57,,,,malfunction,
2019-09-29,19,5.151,450.5,0.23,7.722,3.58,,,,malfunction,
2019-09-29,20,5.095,451.3,0.21,7.71,3.61,,,,malfunction,
2019-09-29,21,5.054,452,0.21,7.692,3.83,,,,malfunction,
2019-09-29,22,4.951,454.3,0.2,7.692,4.22,,,,malfunction,
2019-09-29,23,4.924,455,0.2,7.685,4.11,,,,malfunction,
2019-09-29,24,4.879,456.4,0.18,7.675,4.13,,,,malfunction,
2019-09-29,25,4.847,457.1,0.18,7.675,4.07,,,,malfunction,
2019-09-29,26,4.804,458,0.17,7.667,4.2,,,,malfunction,
2019-09-29,27,4.738,459.8,0.16,7.667,4.23,,,,malfunction,
2019-09-29,28,4.739,459.9,0.15,7.665,4.31,,,,malfunction,
2019-09-29,29,4.737,460.1,0.15,7.657,4.36,,,,malfunction,
2019-09-29,30,4.734,460.1,0.13,7.657,4.34,,,,malfunction,
2019-09-29,31,4.733,460.2,0.13,7.65,4.28,,,,malfunction,
2019-09-29,32,4.728,460.6,0.12,7.65,4.23,,,,malfunction,
2019-09-29,33,4.719,461.4,0.13,7.65,4.26,,,,malfunction,
2019-09-29,34,4.717,461.8,0.12,7.642,4.29,,,,malfunction,
2019-09-29,35,4.713,462.4,0.11,7.642,4.32,,,,malfunction,
2019-09-29,36,4.711,462.7,0.12,7.642,4.34,,,,malfunction,
2019-09-29,37,4.711,462.9,0.11,7.635,4.32,,,,malfunction,
2019-09-29,38,4.71,463.167,0.113,7.63,4.327,,,,malfunction,
2019-09-29,39,4.709,463.417,0.113,7.626,4.327,,,,malfunction,
2019-09-29,40,4.708,463.667,0.113,7.617,4.327,,,,malfunction,
2019-10-18,0.5,12.194,377,10.68,8.26,10.59,,,,malfunction,
2019-10-18,1,12.133,377.2,10.56,8.285,10.43,,,,malfunction,
2019-10-18,2,12.112,377.4,10.49,8.295,10.56,,,,malfunction,
2019-10-18,3,12.103,377.5,10.41,8.305,11.14,,,,malfunction,
2019-10-18,4,11.914,379.8,9.65,8.31,9.12,,,,malfunction,
2019-10-18,5,11.665,380.6,9.04,8.22,7.76,,,,malfunction,
2019-10-18,6,11.281,383.7,7.49,8.135,7.18,,,,malfunction,
2019-10-18,7,10.458,393.7,4.88,8.07,9.48,,,,malfunction,
2019-10-18,8,8.337,442.3,1.04,8.01,4.76,,,,malfunction,
2019-10-18,9,6.738,444,0.63,7.99,3.85,,,,malfunction,
2019-10-18,10,6.216,443.9,0.49,7.79,3.61,,,,malfunction,
2019-10-18,11,6.046,443.6,0.41,7.74,3.52,,,,malfunction,
2019-10-18,12,5.942,444.2,0.37,7.71,3.76,,,,malfunction,
2019-10-18,13,5.751,443.2,0.34,7.695,3.68,,,,malfunction,
2019-10-18,14,5.614,444.2,0.32,7.675,3.62,,,,malfunction,
2019-10-18,15,5.469,446.3,0.28,7.66,3.62,,,,malfunction,
2019-10-18,16,5.418,447,0.25,7.655,3.63,,,,malfunction,
2019-10-18,17,5.381,447.2,0.23,7.645,3.57,,,,malfunction,
2019-10-18,18,5.287,448.7,0.22,7.63,3.69,,,,malfunction,
2019-10-18,19,5.215,449.8,0.21,7.615,3.77,,,,malfunction,
2019-10-18,20,5.113,452.7,0.2,7.6,4.1,,,,malfunction,
2019-10-18,21,5.064,453.6,0.2,7.585,4.15,,,,malfunction,
2019-10-18,22,4.974,455.4,0.19,7.585,4.23,,,,malfunction,
2019-10-18,23,4.949,455.8,0.18,7.58,4.29,,,,malfunction,
2019-10-18,24,4.94,456,0.18,7.57,3.96,,,,malfunction,
2019-10-18,25,4.91,456.7,0.17,7.57,4.29,,,,malfunction,
2019-10-18,26,4.869,457.7,0.17,7.565,4.34,,,,malfunction,
2019-10-18,27,4.82,459.1,0.16,7.565,4.36,,,,malfunction,
2019-10-18,28,4.782,460,0.15,7.56,4.4,,,,malfunction,
2019-10-18,29,4.765,460.2,0.15,7.555,4.38,,,,malfunction,
2019-10-18,30,4.761,460.6,0.15,7.555,4.53,,,,malfunction,
2019-10-18,31,4.756,460.8,0.14,7.55,4.52,,,,malfunction,
2019-10-18,32,4.753,461.1,0.13,7.55,4.26,,,,malfunction,
2019-10-18,33,4.75,461.2,0.13,7.55,4.16,,,,malfunction,
2019-10-18,34,4.747,461.3,0.13,7.545,4.07,,,,malfunction,
2019-10-18,35,4.745,461.9,0.12,7.545,4.41,,,,malfunction,
2019-10-18,36,4.743,462.2,0.12,7.545,4.24,,,,malfunction,
2019-10-18,37,4.742,462.2,0.12,7.54,4.46,,,,malfunction,
2019-10-18,38,4.745,462.3,0.12,7.533,4.17,,,,malfunction,
2019-10-18,39,4.741,462.4,0.11,7.531,4.09,,,,malfunction,
2019-10-18,40,4.741,462.2,0.11,7.518,4.2,,,,malfunction,
2019-10-30,0.5,10.7,373.9,8.99,8.035,9.69,,,,malfunction,
2019-10-30,1,10.68,383,8.78,8.088,9.28,,,,malfunction,
2019-10-30,2,10.663,383.1,8.72,8.102,9.69,,,,malfunction,
2019-10-30,3,10.654,383.3,8.69,8.123,9.76,,,,malfunction,
2019-10-30,4,10.649,383.3,8.68,8.13,10.71,,,,malfunction,
2019-10-30,5,10.645,383.3,8.68,8.09,10.6,,,,malfunction,
2019-10-30,6,10.645,383.5,8.66,8.058,10.71,,,,malfunction,
2019-10-30,7,10.639,383.5,8.62,8.03,10.21,,,,malfunction,
2019-10-30,8,8.287,439.8,0.85,8,4.69,,,,malfunction,
2019-10-30,9,6.959,446,0.75,7.995,3.74,,,,malfunction,
2019-10-30,10,6.313,444,0.65,7.705,3.51,,,,malfunction,
2019-10-30,11,6.107,443.4,0.6,7.64,3.49,,,,malfunction,
2019-10-30,12,5.925,443.4,0.56,7.605,3.71,,,,malfunction,
2019-10-30,13,5.826,444,0.52,7.588,3.68,,,,malfunction,
2019-10-30,14,5.771,444.7,0.5,7.562,3.63,,,,malfunction,
2019-10-30,15,5.641,446.1,0.48,7.55,3.51,,,,malfunction,
2019-10-30,16,5.485,447.3,0.46,7.548,3.57,,,,malfunction,
2019-10-30,17,5.442,447.6,0.45,7.537,3.52,,,,malfunction,
2019-10-30,18,5.31,449.4,0.43,7.525,3.54,,,,malfunction,
2019-10-30,19,5.238,450.7,0.43,7.508,3.79,,,,malfunction,
2019-10-30,20,5.093,454.1,0.41,7.49,4.11,,,,malfunction,
2019-10-30,21,4.997,456,0.41,7.478,4.17,,,,malfunction,
2019-10-30,22,4.963,456.4,0.4,7.478,4.13,,,,malfunction,
2019-10-30,23,4.931,457,0.39,7.475,4.22,,,,malfunction,
2019-10-30,24,4.894,457.8,0.38,7.465,4.09,,,,malfunction,
2019-10-30,25,4.879,458.2,0.37,7.465,4.18,,,,malfunction,
2019-10-30,26,4.86,458.7,0.36,7.463,4.22,,,,malfunction,
2019-10-30,27,4.829,459.7,0.35,7.463,4.03,,,,malfunction,
2019-10-30,28,4.811,460.1,0.35,7.455,4.27,,,,malfunction,
2019-10-30,29,4.8,460.4,0.34,7.452,4.29,,,,malfunction,
2019-10-30,30,4.792,460.7,0.34,7.452,4.29,,,,malfunction,
2019-10-30,31,4.781,461,0.33,7.45,4.26,,,,malfunction,
2019-10-30,32,4.774,461.3,0.33,7.45,4.18,,,,malfunction,
2019-10-30,33,4.769,461.3,0.32,7.45,4.31,,,,malfunction,
2019-10-30,34,4.765,461.6,0.32,7.447,4.23,,,,malfunction,
2019-10-30,35,4.76,461.9,0.32,7.447,4.23,,,,malfunction,
2019-10-30,36,4.756,462.2,0.32,7.447,4.177,,,,malfunction,
2019-10-30,37,4.751,462.5,0.32,7.445,4.137,,,,malfunction,
2019-10-30,38,4.747,462.8,0.32,7.437,4.097,,,,malfunction,
2019-10-30,39,4.742,463.1,0.32,7.435,4.057,,,,malfunction,
2019-10-30,40,4.738,463.4,0.32,7.419,4.017,,,,malfunction,
2019-11-14,0.5,8.553,407.5,9.42,7.81,7.85,,,,,
2019-11-14,1,8.566,408.5,8.81,7.89,8.03,,,,,
2019-11-14,2,8.572,409.2,8.7,7.91,8.13,,,,,
2019-11-14,3,8.575,409.9,8.6,7.94,8.38,,,,,
2019-11-14,4,8.576,410.4,8.54,7.95,8.4,,,,,
2019-11-14,5,8.577,410.8,8.49,7.96,7.91,,,,,
2019-11-14,6,8.576,411.2,8.46,7.98,8.29,,,,,
2019-11-14,7,8.579,411.4,8.44,7.99,9.05,,,,,
2019-11-14,8,8.576,411.7,8.41,7.99,8.14,,,,,
2019-11-14,9,8.576,412,8.38,8,8.36,,,,,
2019-11-14,10,7.007,458.1,2.38,7.62,2.72,,,,,
2019-11-14,11,6.212,459.1,1.44,7.54,2.46,,,,,
2019-11-14,12,6.046,458.1,1.04,7.5,2.36,,,,,
2019-11-14,13,5.877,457.8,0.77,7.48,2.39,,,,,
2019-11-14,14,5.775,459.6,0.66,7.45,2.39,,,,,
2019-11-14,15,5.666,460.3,0.58,7.44,2.36,,,,,
2019-11-14,16,5.56,460.8,0.53,7.44,2.31,,,,,
2019-11-14,17,5.487,462.2,0.49,7.43,2.42,,,,,
2019-11-14,18,5.399,465.7,0.45,7.42,2.41,,,,,
2019-11-14,19,5.223,471.1,0.41,7.4,2.78,,,,,
2019-11-14,20,5.085,476.3,0.33,7.38,2.89,,,,,
2019-11-14,21,4.964,480.1,0.31,7.37,2.93,,,,,
2019-11-14,22,4.933,482,0.28,7.37,2.9,,,,,
2019-11-14,23,4.912,483.8,0.25,7.37,2.91,,,,,
2019-11-14,24,4.894,484.9,0.23,7.36,2.91,,,,,
2019-11-14,25,4.873,485.9,0.2,7.36,2.82,,,,,
2019-11-14,26,4.867,486,0.18,7.36,2.87,,,,,
2019-11-14,27,4.855,486,0.16,7.36,2.93,,,,,
2019-11-14,28,4.845,485.8,0.15,7.35,2.91,,,,,
2019-11-14,29,4.83,485.1,0.14,7.35,2.93,,,,,
2019-11-14,30,4.826,484.3,0.13,7.35,2.92,,,,,
2019-11-14,31,4.822,483.1,0.12,7.35,3.04,,,,,
2019-11-14,32,4.817,481.8,0.11,7.35,2.96,,,,,
2019-11-14,33,4.814,480.5,0.11,7.35,2.93,,,,,
2019-11-14,34,4.813,479.6,0.1,7.35,2.97,,,,,
2019-11-14,35,4.813,477.5,0.09,7.35,2.85,,,,,
2019-11-14,36,4.813,476,0.08,7.35,2.89,,,,,
2019-11-14,37,4.814,475,0.08,7.35,2.95,,,,,
2019-11-14,38,4.811,474.1,0.07,7.34,2.99,,,,,
2019-11-14,39,4.807,474.4,0.07,7.34,2.96,,,,,
2019-11-14,40,4.799,476.9,0.06,7.32,3.15,,,,,
2019-12-04,0.5,4.745,387,7.39,7.68,6.54,,,,,
2019-12-04,1,4.739,395.9,7.04,7.795,6.56,,,,,
2019-12-04,2,4.74,396.7,7.01,7.82,6.41,,,,,
2019-12-04,3,4.738,408.9,6.89,7.835,6.03,,,,,
2019-12-04,4,4.735,409.2,6.86,7.84,6.23,,,,,
2019-12-04,5,4.733,410.1,6.84,7.85,6.36,,,,,
2019-12-04,6,4.735,412.4,6.79,7.86,6.22,,,,,
2019-12-04,7,4.734,412.6,6.77,7.87,6.51,,,,,
2019-12-04,8,4.732,412.5,6.76,7.87,6.48,,,,,
2019-12-04,9,4.736,412.5,6.75,7.88,6.52,,,,,
2019-12-04,10,4.755,412.8,6.71,7.69,6.37,,,,,
2019-12-04,11,4.757,412.7,6.68,7.65,6.34,,,,,
2019-12-04,12,4.755,412.8,6.65,7.635,6.82,,,,,
2019-12-04,13,4.728,412.9,6.65,7.625,6.3,,,,,
2019-12-04,14,4.713,412.7,6.66,7.61,6.44,,,,,
2019-12-04,15,4.713,412.8,6.67,7.605,6.17,,,,,
2019-12-04,16,4.721,412.8,6.68,7.605,6,,,,,
2019-12-04,17,4.743,412.9,6.65,7.6,6.13,,,,,
2019-12-04,18,4.71,412.8,6.65,7.595,7.24,,,,,
2019-12-04,19,4.695,412.9,6.66,7.59,6.1,,,,,
2019-12-04,20,4.686,413.2,6.67,7.58,5.99,,,,,
2019-12-04,21,4.731,432.1,4.46,7.57,5.16,,,,,
2019-12-04,22,4.874,454.5,2.3,7.57,4.5,,,,,
2019-12-04,23,4.891,459.2,1.22,7.57,4.54,,,,,
2019-12-04,24,4.856,460.6,0.87,7.565,4.5,,,,,
2019-12-04,25,4.842,460.9,0.73,7.565,4.35,,,,,
2019-12-04,26,4.827,461.2,0.68,7.56,4.48,,,,,
2019-12-04,27,4.806,461.7,0.63,7.56,4.52,,,,,
2019-12-04,28,4.794,462.2,0.6,7.545,4.64,,,,,
2019-12-04,29,4.787,462.6,0.56,7.535,4.59,,,,,
2019-12-04,30,4.785,463,0.55,7.525,4.58,,,,,
2019-12-04,31,4.784,463.2,0.53,7.455,4.64,,,,,
2019-12-04,32,4.783,463.8,0.51,7.43,4.64,,,,,
2019-12-04,33,4.781,464.6,0.49,7.415,4.66,,,,,
2019-12-04,34,4.778,465.3,0.48,7.405,4.77,,,,,
2019-12-04,35,4.776,465.6,0.47,7.4,4.73,,,,,
2019-12-04,36,4.773,466.167,0.46,7.392,4.79,,,,,
2019-12-04,37,4.771,466.667,0.45,7.384,4.825,,,,,
2019-12-04,38,4.768,467.167,0.44,7.377,4.86,,,,,
2019-12-04,39,4.766,467.667,0.43,7.369,4.895,,,,,
2019-12-04,40,4.763,468.167,0.42,7.362,4.93,,,,,
2019-12-17,0.5,3.756,416.9,8.93,7.55,4.29,,,,,
2019-12-17,1,3.749,419,7.61,7.7,4.3,,,,,
2019-12-17,2,3.745,421.9,7.52,7.73,4.12,,,,,
2019-12-17,3,3.749,423.4,7.45,7.73,4.25,,,,,
2019-12-17,4,3.746,424.6,7.41,7.73,4.22,,,,,
2019-12-17,5,3.75,425.4,7.37,7.74,4.28,,,,,
2019-12-17,6,3.751,426.4,7.31,7.74,4.13,,,,,
2019-12-17,7,3.748,427.6,7.27,7.75,4.49,,,,,
2019-12-17,8,3.757,429.6,7.23,7.75,4.37,,,,,
2019-12-17,9,3.758,432.3,7.17,7.76,4.37,,,,,
2019-12-17,10,3.757,434.7,7.13,7.76,4.8,,,,,
2019-12-17,11,3.752,436.2,7.11,7.76,4.17,,,,,
2019-12-17,12,3.752,437.3,7.09,7.77,4.4,,,,,
2019-12-17,13,3.754,438.1,7.07,7.77,4.29,,,,,
2019-12-17,14,3.755,438.5,7.05,7.77,4.18,,,,,
2019-12-17,15,3.769,438.2,7,7.77,4.05,,,,,
2019-12-17,16,3.772,437.5,6.96,7.77,4.04,,,,,
2019-12-17,17,3.773,436.4,6.93,7.77,4.03,,,,,
2019-12-17,18,3.774,434.6,6.91,7.77,3.99,,,,,
2019-12-17,19,3.779,432.6,6.87,7.78,3.79,,,,,
2019-12-17,20,3.788,430.8,6.81,7.78,3.68,,,,,
2019-12-17,21,3.799,428.8,6.71,7.77,3.52,,,,,
2019-12-17,22,3.807,426.8,6.57,7.77,3.67,,,,,
2019-12-17,23,3.809,424.6,6.48,7.77,3.95,,,,,
2019-12-17,24,3.806,423.8,6.46,7.77,0,,,,,
2019-12-17,25,3.813,423.5,6.38,7.77,3.63,,,,,
2019-12-17,26,3.842,423.7,6.21,7.76,3.8,,,,,
2019-12-17,27,3.866,423.9,5.95,7.76,3.74,,,,,
2019-12-17,28,3.896,424.4,5.69,7.74,3.53,,,,,
2019-12-17,29,3.945,425.6,5.34,7.72,3.4,,,,,
2019-12-17,30,3.991,427.2,4.74,7.7,3.09,,,,,
2019-12-17,31,4.109,429.7,4.3,7.56,3.31,,,,,
2019-12-17,32,4.413,442.3,2.66,7.51,3.02,,,,,
2019-12-17,33,4.639,454.4,1.13,7.48,3.05,,,,,
2019-12-17,34,4.763,458.3,0.78,7.46,3.08,,,,,
2019-12-17,35,4.794,461.7,0.62,7.45,3.13,,,,,
2019-12-17,36,4.807,463.4,0.52,7.44,3.06,,,,,
2019-12-17,37,4.805,464.4,0.45,7.41,3.23,,,,,
2019-12-17,38,4.807,465.5,0.4,7.39,3.18,,,,,
2019-12-17,39,4.804,466.5,0.36,7.25,3.2,,,,,
2019-12-17,40,4.803,468.9,0.3,7.24,3.33,,,,,
2020-01-02,0.5,3.093,393.2,10.78,7.69,5.13,,,,,
2020-01-02,1,3.094,395.8,10.38,7.79,5.15,,,,,
2020-01-02,2,3.091,409.1,10.18,7.807,5.23,,,,,
2020-01-02,3,3.09,410.2,10.14,7.807,5.49,,,,,
2020-01-02,4,3.091,411,10.11,7.807,5.4,,,,,
2020-01-02,5,3.094,411.5,10.09,7.81,5.28,,,,,
2020-01-02,6,3.109,412.4,10.06,7.81,5.5,,,,,
2020-01-02,7,3.11,413.1,10.01,7.817,5.07,,,,,
2020-01-02,8,3.125,413.5,9.97,7.817,4.92,,,,,
2020-01-02,9,3.134,414.3,9.9,7.823,5.46,,,,,
2020-01-02,10,3.142,414.7,9.86,7.823,5.54,,,,,
2020-01-02,11,3.148,415.2,9.8,7.823,5.35,,,,,
2020-01-02,12,3.15,415.6,9.77,7.83,5.29,,,,,
2020-01-02,13,3.156,415.9,9.75,7.83,4.72,,,,,
2020-01-02,14,3.169,416.4,9.71,7.83,5.09,,,,,
2020-01-02,15,3.175,416.7,9.67,7.83,5.03,,,,,
2020-01-02,16,3.178,417.1,9.65,7.83,5.19,,,,,
2020-01-02,17,3.184,417.4,9.62,7.83,5.19,,,,,
2020-01-02,18,3.183,417.5,9.6,7.83,4.73,,,,,
2020-01-02,19,3.183,417.7,9.58,7.837,4.87,,,,,
2020-01-02,20,3.188,417.9,9.56,7.837,4.87,,,,,
2020-01-02,21,3.192,418.2,9.53,7.83,5.18,,,,,
2020-01-02,22,3.194,418.5,9.5,7.83,5.02,,,,,
2020-01-02,23,3.197,418.5,9.48,7.83,4.9,,,,,
2020-01-02,24,3.193,418.8,9.46,7.83,4.78,,,,,
2020-01-02,25,3.202,419.6,9.45,7.827,4.86,,,,,
2020-01-02,26,3.207,419.7,9.44,7.82,4.77,,,,,
2020-01-02,27,3.206,419.7,9.42,7.82,4.93,,,,,
2020-01-02,28,3.212,419.8,9.39,7.807,4.94,,,,,
2020-01-02,29,3.212,420,9.37,7.793,4.7,,,,,
2020-01-02,30,3.231,420.2,9.32,7.78,4.88,,,,,
2020-01-02,31,3.689,426.3,5.41,7.687,4.5,,,,,
2020-01-02,32,4.302,449.1,1.33,7.653,4.29,,,,,
2020-01-02,33,4.582,459.8,0.96,7.633,4.47,,,,,
2020-01-02,34,4.678,463.4,0.85,7.62,4.51,,,,,
2020-01-02,35,4.713,465.2,0.78,7.613,4.45,,,,,
2020-01-02,36,4.711,465.5,0.74,7.607,4.5,,,,,
2020-01-02,37,4.68,465.1,0.7,7.587,4.49,,,,,
2020-01-02,38,4.668,465.167,0.66,7.576,4.52,,,,,
2020-01-02,39,4.652,465.117,0.62,7.563,4.54,,,,,
2020-01-02,40,4.635,465.067,0.58,7.55,4.56,,,,,
2020-01-26,0.5,2.76,424.8,12.03,7.83,3.98,,,,,
2020-01-26,1,2.761,424.8,11.7,7.88,4.02,,,,,
2020-01-26,2,2.761,424.9,11.55,7.883,4.1,,,,,
2020-01-26,3,2.757,424.9,11.46,7.883,3.88,,,,,
2020-01-26,4,2.755,424.9,11.39,7.883,3.92,,,,,
2020-01-26,5,2.753,424.9,11.34,7.88,3.98,,,,,
2020-01-26,6,2.752,424.9,11.31,7.88,4.05,,,,,
2020-01-26,7,2.751,425,11.29,7.883,3.78,,,,,
2020-01-26,8,2.752,424.9,11.27,7.883,3.89,,,,,
2020-01-26,9,2.752,424.9,11.26,7.887,3.96,,,,,
2020-01-26,10,2.752,424.9,11.24,7.887,4.04,,,,,
2020-01-26,11,2.752,425,11.23,7.887,3.81,,,,,
2020-01-26,12,2.753,424.9,11.22,7.89,3.65,,,,,
2020-01-26,13,2.753,425,11.22,7.89,4.05,,,,,
2020-01-26,14,2.753,425,11.22,7.89,4,,,,,
2020-01-26,15,2.752,425,11.21,7.89,3.9,,,,,
2020-01-26,16,2.751,425,11.21,7.89,3.98,,,,,
2020-01-26,17,2.753,425,11.2,7.89,4.34,,,,,
2020-01-26,18,2.754,425,11.19,7.89,4.43,,,,,
2020-01-26,19,2.754,425,11.18,7.893,3.98,,,,,
2020-01-26,20,2.755,425,11.18,7.893,4.19,,,,,
2020-01-26,21,2.757,425,11.17,7.89,4.01,,,,,
2020-01-26,22,2.758,425,11.16,7.89,3.87,,,,,
2020-01-26,23,2.759,425.1,11.15,7.89,3.86,,,,,
2020-01-26,24,2.76,425.1,11.13,7.89,3.77,,,,,
2020-01-26,25,2.759,425,11.14,7.883,3.69,,,,,
2020-01-26,26,2.767,425.1,11.1,7.88,3.53,,,,,
2020-01-26,27,2.783,425.4,10.99,7.88,3.69,,,,,
2020-01-26,28,2.794,426.2,10.87,7.873,3.38,,,,,
2020-01-26,29,2.799,426.6,10.7,7.867,3.41,,,,,
2020-01-26,30,2.816,427.3,10.54,7.86,3.14,,,,,
2020-01-26,31,2.818,427.8,10.31,7.813,3.2,,,,,
2020-01-26,32,2.875,428.4,9.89,7.797,3.17,,,,,
2020-01-26,33,2.889,428.5,9.55,7.787,3.05,,,,,
2020-01-26,34,3.2,433.3,7.43,7.78,3.16,,,,,
2020-01-26,35,3.764,447,2.17,7.777,3.57,,,,,
2020-01-26,36,4.315,456.9,1.25,7.773,4.16,,,,,
2020-01-26,37,4.427,466.3,0.91,7.763,4.3,,,,,
2020-01-26,38,4.431,466.8,0.75,7.757,4.19,,,,,
2020-01-26,39,4.507,473.233,0.47,7.748,4.247,,,,,
2020-01-26,40,4.565,478.183,0.22,7.74,4.262,,,,,
2020-03-08,0.5,3.472,432.6,11.92,7.97,6.53,,,,,
2020-03-08,1,3.439,432.5,11.74,7.97,7.34,,,,,
2020-03-08,2,3.427,432.5,11.73,7.96,6.95,,,,,
2020-03-08,3,3.428,432.6,11.72,7.96,6.95,,,,,
2020-03-08,4,3.429,432.5,11.7,7.96,7.39,,,,,
2020-03-08,5,3.425,432.5,11.7,7.95,7.25,,,,,
2020-03-08,6,3.422,432.6,11.69,7.95,8.08,,,,,
2020-03-08,7,3.42,432.5,11.68,7.95,7.38,,,,,
2020-03-08,8,3.421,431.5,11.68,7.95,7.03,,,,,
2020-03-08,9,3.418,432.7,11.67,7.95,7.3,,,,,
2020-03-08,10,3.419,432.6,11.66,7.95,7.49,,,,,
2020-03-08,11,3.416,432.6,11.66,7.95,7.45,,,,,
2020-03-08,12,3.412,432.6,11.64,7.95,7.85,,,,,
2020-03-08,13,3.401,432.8,11.63,7.95,7.96,,,,,
2020-03-08,14,3.401,432.7,11.61,7.95,7.62,,,,,
2020-03-08,15,3.4,432.8,11.61,7.95,8.17,,,,,
2020-03-08,16,3.4,432.9,11.61,7.95,7.23,,,,,
2020-03-08,17,3.395,432.9,11.6,7.95,6.94,,,,,
2020-03-08,18,3.393,432.8,11.59,7.95,7.6,,,,,
2020-03-08,19,3.393,432.9,11.58,7.95,6.77,,,,,
2020-03-08,20,3.394,432.9,11.58,7.95,7.24,,,,,
2020-03-08,21,3.391,433,11.57,7.95,6.45,,,,,
2020-03-08,22,3.391,433,11.56,7.95,6.54,,,,,
2020-03-08,23,3.391,433,11.55,7.95,6.4,,,,,
2020-03-08,24,3.39,433.2,11.55,7.95,6.37,,,,,
2020-03-08,25,3.393,433.6,11.53,7.94,5.96,,,,,
2020-03-08,26,3.395,433.8,11.51,7.94,6.23,,,,,
2020-03-08,27,3.4,434.1,11.5,7.94,6.25,,,,,
2020-03-08,28,3.402,434.1,11.49,7.94,5.82,,,,,
2020-03-08,29,3.414,434.4,11.48,7.94,6.21,,,,,
2020-03-08,30,3.415,434.4,11.47,7.94,6,,,,,
2020-03-08,31,3.416,434.6,11.47,7.94,6.12,,,,,
2020-03-08,32,3.416,434.6,11.47,7.94,5.76,,,,,
2020-03-08,33,3.417,434.733,11.47,7.94,5.72,,,,,
2020-03-08,34,3.417,434.833,11.47,7.94,5.6,,,,,
2020-03-08,35,3.418,434.933,11.47,7.94,5.48,,,,,
2020-03-08,36,3.418,435.033,11.47,7.94,5.36,,,,,
2020-03-08,37,3.419,435.133,11.47,7.94,5.24,,,,,
2020-03-08,38,3.419,435.233,11.47,7.94,5.12,,,,,
2020-03-08,39,3.42,435.333,11.47,7.94,5,,,,,
2020-03-08,40,3.42,435.433,11.47,7.94,4.88,,,,,
2020-04-06,0.5,5.145,426.6,11.4,8.13,8.72,,,,,
2020-04-06,1,5.103,427.3,11.52,8.11,10.75,,,,,
2020-04-06,2,5.004,428.2,11.53,8.11,18,,,,,
2020-04-06,3,4.828,428.9,11.5,8.08,19.63,,,,,
2020-04-06,4,4.654,429.5,11.32,8.03,19.44,,,,,
2020-04-06,5,4.56,430.1,11.14,8.01,22.04,,,,,
2020-04-06,6,4.543,430.2,10.95,8,19.22,,,,,
2020-04-06,7,4.54,430.3,10.89,8,21.47,,,,,
2020-04-06,8,4.535,430.5,10.85,8,22.28,,,,,
2020-04-06,9,4.532,430.9,10.78,7.99,19.43,,,,,
2020-04-06,10,4.531,431,10.77,7.98,19.03,,,,,
2020-04-06,11,4.531,431.1,10.76,7.98,17.74,,,,,
2020-04-06,12,4.53,431.2,10.75,7.98,18.16,,,,,
2020-04-06,13,4.531,431.2,10.74,7.98,19.39,,,,,
2020-04-06,14,4.527,431.4,10.74,8,16.57,,,,,
2020-04-06,15,4.527,431.4,10.73,8,19.09,,,,,
2020-04-06,16,4.521,431.5,10.72,8,17.9,,,,,
2020-04-06,17,4.515,431.7,10.71,8,18.91,,,,,
2020-04-06,18,4.51,431.8,10.69,7.97,16.75,,,,,
2020-04-06,19,4.504,431.8,10.68,7.96,17.27,,,,,
2020-04-06,20,4.501,431.9,10.66,7.96,17.58,,,,,
