day,temp_01,temp_10,temp_20,temp_30,temp_40
2016-04-02,4.87,4.86,4.24,3.42,3.77
2016-04-03,5.06,4.94,4.25,3.49,3.76
2016-04-04,5.37,5.11,4.24,3.5,3.76
2016-04-05,5.96,5.09,4.26,3.51,3.74
2016-04-06,6.47,5.09,4.3,3.67,3.72
2016-04-07,6.92,5.06,4.31,3.7,3.68
2016-04-08,7.53,5.03,4.3,3.71,3.66
2016-04-09,7.81,5.02,4.32,3.72,3.66
2016-04-10,7.54,5.02,4.34,3.73,3.67
2016-04-11,7.49,5.04,4.34,3.73,3.66
2016-04-12,7.81,5.06,4.38,3.72,3.66
2016-04-13,8.03,5.01,4.37,3.77,3.67
2016-04-14,8.52,5.04,4.34,3.77,3.68
2016-04-15,8.96,5.08,4.35,3.77,3.69
2016-04-16,9.46,5.09,4.35,3.78,3.71
2016-04-17,9.93,5.11,4.37,3.8,3.73
2016-04-18,9.9,5.09,4.38,3.8,3.74
2016-04-19,9.73,5.09,4.37,3.83,3.74
2016-04-20,9.23,5.1,4.37,3.85,3.76
2016-04-21,9.27,5.13,4.39,3.84,3.77
2016-04-22,9.13,5.17,4.38,3.86,3.77
2016-04-23,9.06,5.21,4.38,3.87,3.78
2016-04-24,9.16,5.23,4.37,3.88,3.78
2016-04-25,9.04,5.26,4.37,3.88,3.79
2016-04-26,9.18,5.27,4.35,3.89,3.79
2016-04-27,9.46,5.3,4.36,3.9,3.81
2016-04-28,9.51,5.36,4.36,3.93,3.82
2016-04-29,9.76,5.32,4.38,3.94,3.85
2016-04-30,10.26,5.35,4.37,3.95,3.86
2016-05-01,10.54,5.4,4.37,3.95,3.87
2016-05-02,11.01,5.38,4.36,3.96,3.88
2016-05-03,11.62,5.43,4.37,3.96,3.89
2016-05-04,12.95,5.49,4.37,3.99,3.93
2016-05-05,14.22,5.52,4.38,3.99,3.94
2016-05-06,15,5.53,4.37,4,3.96
2016-05-07,15.11,5.56,4.38,4,3.96
2016-05-08,15.77,5.55,4.37,4.02,3.98
2016-05-09,16.55,5.54,4.38,4.02,3.99
2016-05-10,16.77,5.57,4.39,4.04,4
2016-05-11,17.08,5.61,4.39,4.05,4.02
2016-05-12,17.23,5.61,4.38,4.06,4.02
2016-05-13,17.66,5.6,4.38,4.06,4.03
2016-05-14,18.4,5.64,4.39,4.07,4.04
2016-05-15,17.12,5.62,4.38,4.08,4.04
2016-05-16,15.62,5.61,4.4,4.07,4.04
2016-05-17,14.26,5.63,4.39,4.08,4.05
2016-05-18,14.08,5.63,4.39,4.08,4.06
2016-05-19,14.47,5.66,4.4,4.08,4.06
2016-05-20,15.59,5.67,4.4,4.09,4.08
2016-05-21,16.49,5.67,4.4,4.09,4.08
2016-05-22,16.52,5.67,4.41,4.09,4.08
2016-05-23,17.03,5.66,4.41,4.1,4.09
2016-05-24,18.27,5.67,4.4,4.1,4.11
2016-05-25,19.71,5.67,4.4,4.1,4.11
2016-05-26,19.88,5.67,4.4,4.1,4.11
2016-05-27,19.41,5.65,4.4,4.1,4.11
2016-05-28,19.73,5.68,4.42,4.11,4.11
2016-05-29,20.41,5.66,4.42,4.11,4.11
2016-05-30,20.7,5.66,4.41,4.12,4.12
2016-05-31,21.58,5.69,4.43,4.12,4.13
2016-06-01,22.46,5.69,4.45,4.13,4.13
2016-06-02,23.08,5.69,4.44,4.14,4.13
2016-06-03,23,5.69,4.43,4.14,4.13
2016-06-04,23.87,5.7,4.44,4.14,4.13
2016-06-05,23.3,5.69,4.42,4.14,4.14
2016-06-06,21.75,5.69,4.41,4.14,4.14
2016-06-07,21.16,5.71,4.41,4.14,4.15
2016-06-08,21.06,5.72,4.42,4.14,4.16
2016-06-09,20.82,5.7,4.42,4.14,4.16
2016-06-10,19.9,5.71,4.43,4.14,4.16
2016-06-11,18.62,5.7,4.43,4.14,4.16
2016-06-12,18.1,5.69,4.43,4.14,4.16
2016-06-13,17.99,5.73,4.43,4.15,4.16
2016-06-14,18.59,5.71,4.43,4.14,4.16
2016-06-15,18.75,5.7,4.45,4.15,4.16
2016-06-16,18.79,5.71,4.45,4.15,4.16
2016-06-17,19.03,5.72,4.45,4.15,4.16
2016-06-18,18.56,5.72,4.46,4.17,4.18
2016-06-19,18.95,5.72,4.44,4.17,4.19
2016-06-20,19.45,5.72,4.45,4.17,4.19
2016-06-21,19.72,5.74,4.46,4.18,4.19
2016-06-22,20.23,5.74,4.47,4.18,4.19
2016-06-23,20.52,5.72,4.47,4.19,4.19
2016-06-24,20.88,5.74,4.46,4.19,4.19
2016-06-25,21.31,5.71,4.47,4.19,4.19
2016-06-26,22.72,5.73,4.47,4.2,4.19
2016-06-27,24.09,5.77,4.48,4.2,4.19
2016-06-28,23.37,5.74,4.49,4.19,4.2
2016-06-29,23.11,5.76,4.5,4.19,4.21
2016-06-30,23.26,5.78,4.5,4.19,4.21
2016-07-01,23.45,5.79,4.5,4.2,4.21
2016-07-02,23.83,5.77,4.5,4.2,4.21
2016-07-03,24.4,5.78,4.5,4.2,4.21
2016-07-04,23.04,5.77,4.5,4.21,4.21
2016-07-05,22.23,5.77,4.51,4.2,4.21
2016-07-06,21.67,5.77,4.51,4.21,4.21
2016-07-07,20.81,5.77,4.53,4.21,4.21
2016-07-08,20.14,5.76,4.52,4.22,4.21
2016-07-09,19.96,5.76,4.52,4.22,4.21
2016-07-10,19.91,5.76,4.52,4.22,4.21
2016-07-11,20.24,5.75,4.52,4.22,4.21
2016-07-12,20.68,5.78,4.52,4.22,4.22
2016-07-13,20.8,5.76,4.51,4.22,4.24
2016-07-14,20.5,5.76,4.51,4.22,4.24
2016-07-15,19.68,5.77,4.51,4.22,4.24
2016-07-16,19.67,5.78,4.51,4.22,4.24
2016-07-17,20.04,5.76,4.5,4.22,4.24
2016-07-18,20.18,5.77,4.5,4.22,4.24
2016-07-19,20.15,5.76,4.5,4.22,4.24
2016-07-20,20.44,5.76,4.51,4.24,4.24
2016-07-21,20.33,5.77,4.53,4.24,4.24
2016-07-22,20.17,5.77,4.53,4.24,4.24
2016-07-23,20.29,5.76,4.52,4.24,4.24
2016-07-24,20.66,5.76,4.52,4.24,4.24
2016-07-25,21.07,5.77,4.54,4.25,4.25
2016-07-26,21.58,5.77,4.54,4.25,4.26
2016-07-27,22.13,5.77,4.55,4.25,4.26
2016-07-28,22.58,5.79,4.55,4.25,4.26
2016-07-29,22.93,5.79,4.54,4.25,4.26
2016-07-30,23.48,5.79,4.53,4.25,4.26
2016-07-31,23.79,5.79,4.55,4.25,4.26
2016-08-01,23.73,5.79,4.56,4.25,4.26
2016-08-02,23.4,5.8,4.56,4.25,4.26
2016-08-03,23.21,5.8,4.56,4.25,4.26
2016-08-04,22.98,5.8,4.56,4.25,4.26
2016-08-05,23.34,5.8,4.56,4.25,4.26
2016-08-06,23.07,5.81,4.57,4.26,4.26
2016-08-07,21.93,5.8,4.57,4.26,4.26
2016-08-08,21.69,5.82,4.57,4.27,4.26
2016-08-09,21.8,5.83,4.57,4.27,4.26
2016-08-10,21.09,5.82,4.56,4.27,4.26
2016-08-11,20.6,5.82,4.56,4.26,4.26
2016-08-12,20.28,5.82,4.56,4.27,4.26
2016-08-13,19.97,5.82,4.56,4.27,4.27
2016-08-14,19.84,5.82,4.56,4.27,4.28
2016-08-15,19.65,5.82,4.55,4.27,4.29
2016-08-16,19.29,5.82,4.55,4.27,4.29
2016-08-17,18.66,5.83,4.56,4.27,4.29
2016-08-18,18.16,5.84,4.56,4.27,4.29
2016-08-19,18.04,5.84,4.56,4.27,4.29
2016-08-20,18.35,5.85,4.55,4.27,4.29
2016-08-21,19.17,5.85,4.55,4.27,4.29
2016-08-22,19.64,5.88,4.56,4.27,4.29
2016-08-23,19.47,5.86,4.57,4.28,4.29
2016-08-24,19.69,5.85,4.57,4.29,4.29
2016-08-25,19.88,5.86,4.57,4.28,4.29
2016-08-26,20.44,5.88,4.57,4.28,4.29
2016-08-27,21.05,5.88,4.57,4.29,4.29
2016-08-28,21.31,5.88,4.57,4.3,4.29
2016-08-29,21.76,5.87,4.58,4.3,4.29
2016-08-30,20.88,5.88,4.58,4.3,4.3
2016-08-31,20.07,5.88,4.57,4.3,4.3
2016-09-01,20,5.87,4.58,4.3,4.29
2016-09-02,19.98,5.86,4.59,4.3,4.3
2016-09-03,19.67,5.87,4.59,4.3,4.31
2016-09-04,19.41,5.87,4.59,4.3,4.31
2016-09-05,18.98,5.86,4.58,4.3,4.32
2016-09-06,18.92,5.87,4.58,4.3,4.32
2016-09-07,19.09,5.88,4.59,4.3,4.32
2016-09-08,19.16,5.89,4.59,4.3,4.32
2016-09-09,19.32,5.9,4.59,4.3,4.32
2016-09-10,19.63,5.92,4.59,4.3,4.32
2016-09-11,19.93,5.92,4.59,4.31,4.32
2016-09-12,20.31,5.96,4.59,4.32,4.32
2016-09-13,20.96,5.92,4.59,4.32,4.32
2016-09-14,20.57,5.92,4.6,4.32,4.32
2016-09-15,19.89,5.93,4.6,4.32,4.32
2016-09-16,19.59,5.92,4.6,4.32,4.32
2016-09-17,19.3,5.91,4.6,4.32,4.32
2016-09-18,18.42,5.92,4.6,4.32,4.32
2016-09-19,17.76,5.9,4.61,4.33,4.32
2016-09-20,17.26,5.92,4.6,4.32,4.32
2016-09-21,16.72,5.92,4.6,4.32,4.32
2016-09-22,16.35,5.93,4.6,4.32,4.33
2016-09-23,16.02,5.94,4.6,4.32,4.34
2016-09-24,15.9,5.94,4.6,4.32,4.34
2016-09-25,15.71,5.94,4.6,4.32,4.34
2016-09-26,15.46,5.94,4.59,4.33,4.34
2016-09-27,15.14,5.93,4.6,4.32,4.34
2016-09-28,14.68,5.94,4.6,4.32,4.34
2016-09-29,14.62,5.94,4.59,4.32,4.34
2016-09-30,14.71,5.97,4.6,4.32,4.34
2016-10-01,14.7,6,4.61,4.33,4.34
2016-10-02,14.95,6,4.61,4.33,4.34
2016-10-03,14.9,6.01,4.62,4.34,4.34
2016-10-04,14.25,5.99,4.62,4.35,4.34
2016-10-05,13.08,5.99,4.63,4.35,4.34
2016-10-06,12.12,6.01,4.63,4.35,4.34
2016-10-07,11.73,6.04,4.62,4.35,4.34
2016-10-08,11.49,6.05,4.62,4.35,4.34
2016-10-09,11.29,6.05,4.62,4.35,4.34
2016-10-10,11.13,6.06,4.63,4.35,4.34
2016-10-11,10.79,6.08,4.62,4.35,4.34
2016-10-12,10.39,6.09,4.63,4.35,4.35
2016-10-13,10.06,6.12,4.63,4.35,4.35
2016-10-14,9.81,6.11,4.62,4.35,4.36
2016-10-15,9.18,6.08,4.62,4.35,4.36
2016-10-16,8.5,6.34,4.63,4.35,4.37
2016-10-17,8.11,6.81,4.62,4.35,4.37
2016-10-18,7.79,7.37,4.63,4.35,4.37
2016-10-19,7.7,7.65,4.62,4.35,4.37
2016-10-20,7.6,7.72,4.63,4.35,4.37
2016-10-21,7.33,7.56,4.63,4.35,4.37
2016-10-22,7.02,7.24,4.63,4.35,4.37
2016-10-23,6.92,7.15,4.62,4.35,4.37
2016-10-24,6.82,7.06,4.63,4.35,4.37
2016-10-25,6.76,6.99,4.62,4.35,4.37
2016-10-26,6.75,6.94,4.63,4.35,4.37
2016-10-27,6.7,6.89,4.63,4.35,4.37
2016-10-28,6.62,6.8,4.63,4.35,4.37
2016-10-29,6.6,6.81,4.63,4.35,4.37
2016-10-30,6.51,6.74,4.63,4.35,4.37
2016-10-31,6.46,6.67,4.63,4.35,4.37
2016-11-01,6.34,6.57,4.63,4.35,4.37
2016-11-02,6.22,6.46,4.64,4.35,4.37
2016-11-03,6.07,6.31,4.64,4.35,4.37
2016-11-04,5.95,6.17,4.63,4.35,4.37
2016-11-05,5.84,6.06,4.63,4.35,4.37
2016-11-06,5.71,5.93,4.63,4.35,4.37
2016-11-07,5.66,5.88,4.63,4.35,4.37
2016-11-08,5.53,5.75,4.63,4.35,4.37
2016-11-09,5.31,5.52,4.63,4.35,4.37
2016-11-10,5.13,5.33,4.63,4.35,4.37
2016-11-11,5.01,5.21,4.64,4.35,4.37
2016-11-12,4.82,5.03,4.61,4.35,4.37
2016-11-13,4.68,4.93,4.59,4.35,4.37
2016-11-14,4.55,4.8,4.59,4.35,4.37
2016-11-15,4.36,4.62,4.6,4.35,4.37
2016-11-16,4.25,4.51,4.61,4.35,4.37
2016-11-17,4.27,4.51,4.61,4.35,4.37
2016-11-18,4.35,4.58,4.63,4.35,4.37
2016-11-19,4.4,4.61,4.65,4.35,4.37
2016-11-20,4.49,4.69,4.65,4.35,4.37
2016-11-21,4.5,4.74,4.67,4.35,4.37
2016-11-22,4.47,4.72,4.66,4.35,4.37
2016-11-23,4.38,4.63,4.62,4.35,4.37
2016-11-24,4.35,4.6,4.62,4.35,4.37
2016-11-25,4.27,4.52,4.63,4.35,4.37
2016-11-26,4.19,4.42,4.47,4.35,4.37
2016-11-27,4.17,4.42,4.3,4.37,4.37
2016-11-28,3.94,4.21,4.13,4.37,4.37
2016-11-29,3.74,4,3.92,4.38,4.37
2016-11-30,3.64,3.86,3.77,4.38,4.37
2016-12-01,3.49,3.75,3.72,4.38,4.37
2016-12-02,3.35,3.66,3.65,4.36,4.37
2016-12-03,3.14,3.51,3.57,4.34,4.37
2016-12-04,2.83,3.39,3.63,4.31,4.37
2016-12-05,2.86,3.18,3.5,4.26,4.37
2016-12-06,2.91,3.16,3.28,4.23,4.37
2016-12-07,2.81,3.13,3.23,4.21,4.37
2016-12-08,2.83,3.12,3.21,4.2,4.37
2016-12-09,3.04,3.21,3.12,4.11,4.37
2016-12-10,3.14,3.31,3.21,3.94,4.37
2016-12-11,3.22,3.41,3.28,3.81,4.37
2016-12-12,3.02,3.28,3.25,3.6,4.37
2016-12-13,2.74,3.21,3.23,3.48,4.37
2016-12-14,2.53,3.18,3.24,3.46,4.37
2016-12-15,2.53,3.13,3.22,3.43,4.37
2016-12-16,2.43,3.14,3.22,3.42,4.37
2016-12-17,2.33,3.08,3.21,3.44,4.36
2016-12-18,2.23,3.09,3.21,3.43,4.37
2016-12-19,2.29,3.11,3.2,3.43,4.36
2016-12-20,2.28,3.09,3.19,3.48,4.35
2016-12-21,2.38,3.11,3.17,3.46,4.35
2016-12-22,2.2,3,3.13,3.49,4.34
2016-12-23,2.08,2.9,3.12,3.5,4.33
2016-12-24,2.14,2.73,3.12,3.44,4.33
2016-12-25,2.18,2.54,3.12,3.43,4.32
2016-12-26,2.32,2.53,3.12,3.4,4.31
2016-12-27,2.46,2.64,2.8,3.36,4.3
2016-12-28,2.4,2.61,2.69,3.29,4.28
2016-12-29,2.21,2.58,2.67,3.31,4.28
2016-12-30,2.22,2.54,2.66,3.3,4.27
2016-12-31,2.14,2.54,2.67,3.34,4.27
2017-01-01,2.16,2.5,2.67,3.37,4.26
2017-01-02,2.15,2.38,2.63,3.38,4.26
2017-01-03,2,2.22,2.58,3.39,4.26
2017-01-04,1.8,2.1,2.54,3.34,4.24
2017-01-05,1.5,1.8,2.22,3.29,4.22
2017-01-06,0.91,1.69,2.12,3.34,4.21
2017-01-07,0.91,1.7,2.11,3.37,4.18
2017-01-08,0.94,1.71,2.14,3.38,4.2
2017-01-09,0.97,1.73,2.15,3.36,4.2
2017-01-10,1,1.75,2.15,3.34,4.21
2017-01-11,1.02,1.76,2.18,3.34,4.21
2017-01-12,1.05,1.78,2.19,3.33,4.21
2017-01-13,1.06,1.78,2.18,3.33,4.21
2017-01-14,1.05,1.8,2.2,3.33,4.2
2017-01-15,1.05,1.81,2.21,3.31,4.18
2017-01-16,1.06,1.79,2.23,3.3,4.2
2017-01-17,1.06,1.81,2.23,3.3,4.18
2017-01-18,1.08,1.83,2.25,3.33,4.16
2017-01-19,1.09,1.8,2.25,3.31,4.15
2017-01-20,1.1,1.8,2.28,3.33,4.15
2017-01-21,1.12,1.74,2.29,3.35,4.12
2017-01-22,1.16,1.84,2.3,3.37,4.11
2017-01-23,1.19,1.8,2.27,3.38,4.08
2017-01-24,1.24,1.79,2.28,3.29,4.05
2017-01-25,1.31,1.78,2.27,3.27,4.06
2017-01-26,1.37,1.74,2.27,3.25,4.05
2017-01-27,1.4,1.74,2.23,3.26,4.05
2017-01-28,1.43,1.78,2.19,3.35,4.06
2017-01-29,1.46,1.83,2.24,3.39,4.02
2017-01-30,1.5,1.83,2.27,3.38,4.04
2017-01-31,1.54,1.83,2.3,3.37,4.03
2017-02-01,1.56,1.82,2.2,3.37,4.02
2017-02-02,1.59,1.81,2.33,3.37,4.03
2017-02-03,1.6,1.85,2.19,3.36,4.01
2017-02-04,1.63,1.86,2.23,3.35,4.02
2017-02-05,1.66,1.89,2.28,3.37,4.01
2017-02-06,1.68,1.9,2.32,3.41,4.02
2017-02-07,1.68,1.93,2.35,3.42,3.99
2017-02-08,1.68,1.95,2.25,3.46,3.99
2017-02-09,1.68,1.97,2.27,3.46,3.99
2017-02-10,1.67,1.98,2.3,3.46,4
2017-02-11,1.66,1.98,2.29,3.46,4.01
2017-02-12,1.68,1.95,2.3,3.45,4
2017-02-13,1.68,1.96,2.28,3.46,3.96
2017-02-14,1.67,1.96,2.26,3.47,3.98
2017-02-15,1.67,1.97,2.25,3.48,3.98
2017-02-16,1.7,1.98,2.26,3.48,3.97
2017-02-17,1.71,1.97,2.31,3.49,3.98
2017-02-18,1.73,1.98,2.33,3.5,3.95
2017-02-19,1.75,2,2.33,3.49,3.98
2017-02-20,1.76,2.02,2.33,3.44,3.96
2017-02-21,1.78,2.03,2.34,3.41,3.97
2017-02-22,1.8,2,2.36,3.36,3.96
2017-02-23,1.81,1.95,2.38,3.35,3.96
2017-02-24,1.82,1.97,2.39,3.32,3.94
2017-02-25,1.83,1.96,2.38,3.33,3.96
2017-02-26,1.82,1.97,2.37,3.37,3.97
2017-02-27,1.83,1.99,2.32,3.4,3.95
2017-02-28,1.84,1.98,2.33,3.39,3.92
2017-03-01,1.85,1.99,2.37,3.39,3.97
2017-03-02,1.87,2.02,2.21,3.38,3.99
2017-03-03,1.87,2.02,2.17,3.37,3.98
2017-03-04,1.89,2.03,2.25,3.32,3.95
2017-03-05,1.91,2.03,2.26,3.29,4
2017-03-06,1.92,2.05,2.24,3.28,3.99
2017-03-07,1.94,2.06,2.25,3.28,3.96
2017-03-08,1.97,2.06,2.26,3.32,3.94
2017-03-09,2,2.06,2.28,3.34,3.96
2017-03-10,2.02,2.06,2.28,3.35,3.98
2017-03-11,2.04,2.08,2.27,3.33,3.92
2017-03-12,2.07,2.09,2.28,3.32,3.94
2017-03-13,2.11,2.1,2.28,3.32,3.96
2017-03-14,2.15,2.12,2.3,3.33,3.97
2017-03-15,2.08,2.16,2.3,3.32,3.98
2017-03-16,2.41,2.24,2.29,3.33,3.92
2017-03-17,2.67,2.31,2.29,3.27,3.91
2017-03-18,2.6,2.47,2.31,3.28,3.87
2017-03-19,2.65,2.61,2.33,3.26,3.87
2017-03-20,2.7,2.61,2.35,3.27,3.86
2017-03-21,2.81,2.74,2.37,3.25,3.87
2017-03-22,2.95,2.95,2.57,3.24,3.86
2017-03-23,3.1,3.12,2.57,3.22,3.86
2017-03-24,3.4,3.45,2.68,3.23,3.86
2017-03-25,3.35,3.54,2.88,3.23,3.86
2017-03-26,3.33,3.5,2.95,3.26,3.84
2017-03-27,3.56,3.7,2.95,3.23,3.84
2017-03-28,3.98,3.97,3.07,3.21,3.79
2017-03-29,4.15,4.21,3.32,3.22,3.78
2017-03-30,4.51,4.39,3.57,3.24,3.76
2017-03-31,4.8,4.42,3.53,3.23,3.76
2017-04-01,5.45,4.44,3.54,3.24,3.75
2017-04-02,6.31,4.39,3.63,3.24,3.74
2017-04-03,6.69,4.37,3.64,3.27,3.72
2017-04-04,7.52,4.39,3.67,3.3,3.71
2017-04-05,7.97,4.36,3.72,3.33,3.71
2017-04-06,8.11,4.34,3.77,3.34,3.69
2017-04-07,8.23,4.32,3.77,3.36,3.7
2017-04-08,8.49,4.31,3.79,3.38,3.7
2017-04-09,8.57,4.31,3.8,3.4,3.67
2017-04-10,8.57,4.3,3.8,3.41,3.68
2017-04-11,8.21,4.33,3.8,3.45,3.65
2017-04-12,7.51,4.42,3.79,3.48,3.63
2017-04-13,7.48,4.43,3.83,3.5,3.62
2017-04-14,7.33,4.4,3.85,3.52,3.6
2017-04-15,7.33,4.41,3.87,3.52,3.59
2017-04-16,7.24,4.53,3.87,3.54,3.59
2017-04-17,7.08,4.53,3.94,3.56,3.59
2017-04-18,6.81,4.56,3.95,3.57,3.59
2017-04-19,6.58,4.71,3.9,3.58,3.58
2017-04-20,6.9,4.87,3.92,3.58,3.58
2017-04-21,6.8,5.09,3.92,3.6,3.58
2017-04-22,6.47,6.13,3.94,3.6,3.59
2017-04-23,6.55,6.06,3.96,3.61,3.58
2017-04-24,6.68,6.16,3.96,3.62,3.58
2017-04-25,6.94,6.13,3.96,3.63,3.59
2017-04-26,7.2,6.2,4,3.65,3.59
2017-04-27,7.49,6.2,3.98,3.66,3.61
2017-04-28,7.36,6.22,3.98,3.68,3.61
2017-04-29,7.2,6.48,3.98,3.69,3.61
2017-04-30,7.46,6.77,3.98,3.69,3.61
2017-05-01,7.83,6.74,4,3.7,3.61
2017-05-02,8.2,6.63,4,3.72,3.62
2017-05-03,8.71,6.7,4,3.73,3.65
2017-05-04,8.95,6.63,4.02,3.75,3.67
2017-05-05,9.11,6.72,4.02,3.75,3.7
2017-05-06,9.63,6.76,4.04,3.75,3.72
2017-05-07,10.39,6.72,4.04,3.77,3.74
2017-05-08,11.22,6.77,4.07,3.77,3.74
2017-05-09,10.57,6.76,4.08,3.78,3.75
2017-05-10,9.68,6.79,4.08,3.78,3.77
2017-05-11,9.45,6.77,4.07,3.79,3.77
2017-05-12,10.17,6.78,4.09,3.81,3.79
2017-05-13,11.01,6.73,4.11,3.82,3.8
2017-05-14,11.72,6.68,4.09,3.83,3.82
2017-05-15,12.02,6.62,4.08,3.83,3.82
2017-05-16,12.91,6.64,4.07,3.83,3.82
2017-05-17,13.45,6.62,4.1,3.83,3.82
2017-05-18,13.89,6.62,4.13,3.83,3.84
2017-05-19,14.32,6.63,4.12,3.84,3.84
2017-05-20,15.17,6.64,4.12,3.84,3.85
2017-05-21,16.33,6.61,4.12,3.84,3.85
2017-05-22,17.44,6.57,4.1,3.84,3.85
2017-05-23,18.59,6.57,4.1,3.84,3.85
2017-05-24,18.47,6.56,4.1,3.85,3.85
2017-05-25,19.08,6.54,4.11,3.85,3.85
2017-05-26,18.8,6.55,4.11,3.85,3.85
2017-05-27,18.27,6.57,4.13,3.85,3.87
2017-05-28,19.04,6.56,4.13,3.85,3.87
2017-05-29,20.3,6.55,4.13,3.86,3.87
2017-05-30,20.4,6.56,4.15,3.86,3.87
2017-05-31,20.41,6.55,4.14,3.86,3.87
2017-06-01,18.32,6.53,4.16,3.87,3.87
2017-06-02,17.48,6.53,4.17,3.87,3.87
2017-06-03,16.95,6.55,4.17,3.86,3.87
2017-06-04,17.29,6.55,4.19,3.87,3.87
2017-06-05,17.36,6.55,4.19,3.87,3.88
2017-06-06,17.77,6.55,4.2,3.88,3.89
2017-06-07,17.7,6.57,4.19,3.88,3.9
2017-06-08,18.07,6.56,4.22,3.88,3.9
2017-06-09,17.98,6.57,4.21,3.89,3.9
2017-06-10,18.51,6.57,4.23,3.89,3.9
2017-06-11,19.54,6.57,4.23,3.89,3.9
2017-06-12,19.71,6.56,4.24,3.9,3.9
2017-06-13,18.17,6.56,4.25,3.9,3.9
2017-06-14,17.77,6.55,4.26,3.9,3.9
2017-06-15,18.3,6.55,4.25,3.9,3.9
2017-06-16,18.54,6.55,4.26,3.91,3.91
2017-06-17,18.86,6.54,4.25,3.91,3.92
2017-06-18,19.05,6.54,4.26,3.91,3.93
2017-06-19,20.12,6.52,4.25,3.92,3.93
2017-06-20,20.68,6.52,4.26,3.93,3.93
2017-06-21,20.28,6.52,4.3,3.93,3.93
2017-06-22,20.21,6.5,4.31,3.93,3.93
2017-06-23,20.33,6.5,4.3,3.93,3.93
2017-06-24,20.04,6.51,4.29,3.94,3.93
2017-06-25,19.78,6.51,4.29,3.93,3.95
2017-06-26,19.7,6.51,4.3,3.93,3.95
2017-06-27,19.59,6.51,4.3,3.93,3.95
2017-06-28,19.9,6.52,4.3,3.94,3.95
2017-06-29,20.22,6.52,4.31,3.94,3.95
2017-06-30,19.79,6.5,4.32,3.94,3.95
2017-07-01,18.81,6.51,4.32,3.94,3.95
2017-07-02,18.29,6.52,4.32,3.94,3.95
2017-07-03,17.99,6.52,4.33,3.94,3.95
2017-07-04,17.89,6.55,4.32,3.94,3.95
2017-07-05,17.89,6.54,4.33,3.94,3.95
2017-07-06,18.16,6.55,4.32,3.94,3.95
2017-07-07,18.13,6.55,4.32,3.94,3.95
2017-07-08,18.3,6.53,4.32,3.94,3.95
2017-07-09,19.07,6.54,4.32,3.94,3.95
2017-07-10,19.47,6.53,4.32,3.94,3.96
2017-07-11,20.25,6.55,4.34,3.94,3.97
2017-07-12,20.71,6.53,4.36,3.95,3.98
2017-07-13,20.95,6.53,4.35,3.96,3.98
2017-07-14,20.49,6.52,4.35,3.96,3.98
2017-07-15,20.52,6.51,4.35,3.96,3.98
2017-07-16,20.82,6.52,4.37,3.96,3.98
2017-07-17,20.66,6.52,4.37,3.97,3.98
2017-07-18,20.2,6.5,4.38,3.96,3.98
2017-07-19,19.98,6.5,4.37,3.97,3.98
2017-07-20,20.66,6.52,4.37,3.97,3.98
2017-07-21,20.63,6.53,4.38,3.98,3.98
2017-07-22,20.23,6.52,4.37,3.98,3.98
2017-07-23,20.44,6.52,4.4,3.98,3.98
2017-07-24,20.61,6.51,4.39,3.98,3.99
2017-07-25,21.01,6.5,4.41,3.99,4
2017-07-26,20.73,6.5,4.41,3.99,4
2017-07-27,20.45,6.49,4.41,4,4
2017-07-28,20.89,6.48,4.4,3.99,4
2017-07-29,21.48,6.47,4.41,3.99,4
2017-07-30,21.69,6.49,4.4,4,4
2017-07-31,22.16,6.49,4.41,4,4
2017-08-01,22.36,6.49,4.39,4.01,4
2017-08-02,23.18,6.47,4.43,4.01,4.01
2017-08-03,23.3,6.49,4.42,4.02,4.01
2017-08-04,23.51,6.48,4.42,4.01,4.01
2017-08-05,23.11,6.48,4.43,4.02,4.02
2017-08-06,22.74,6.49,4.42,4.02,4.03
2017-08-07,22.32,6.49,4.42,4.02,4.03
2017-08-08,22.01,6.48,4.42,4.02,4.03
2017-08-09,21.85,6.48,4.43,4.02,4.03
2017-08-10,21.94,6.48,4.42,4.03,4.03
2017-08-11,21.91,6.5,4.43,4.03,4.03
2017-08-12,22.77,6.51,4.47,4.04,4.03
2017-08-13,22.27,6.46,4.45,4.04,4.03
2017-08-14,21.87,6.46,4.47,4.04,4.04
2017-08-15,21.47,6.45,4.47,4.05,4.04
2017-08-16,21.43,6.46,4.46,4.05,4.05
2017-08-17,21.93,6.48,4.46,4.05,4.05
2017-08-18,22.3,6.5,4.48,4.06,4.06
2017-08-19,22.54,6.51,4.48,4.06,4.06
2017-08-20,21.94,6.51,4.47,4.06,4.06
2017-08-21,21.32,6.5,4.47,4.06,4.06
2017-08-22,21.04,6.5,4.46,4.06,4.06
2017-08-23,20.4,6.48,4.46,4.06,4.06
2017-08-24,19.63,6.5,4.46,4.06,4.06
2017-08-25,19.35,6.49,4.46,4.06,4.06
2017-08-26,19.33,6.51,4.46,4.06,4.06
2017-08-27,18.95,6.49,4.46,4.06,4.07
2017-08-28,18.71,6.49,4.46,4.07,4.08
2017-08-29,18.62,6.49,4.46,4.07,4.08
2017-08-30,18.81,6.5,4.47,4.07,4.08
2017-08-31,18.98,6.52,4.47,4.06,4.08
2017-09-01,18.97,6.5,4.46,4.06,4.08
2017-09-02,18.41,6.5,4.47,4.07,4.08
